open_datetime,open,high,low,close,volume,close_datetime,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
1680589800000,27903.06000000,27908.80000000,27876.47000000,27908.74000000,146.19405000,1680590099999,4078232.77417690,4021,69.66510000,1943290.14862510
1680590100000,27908.73000000,28077.00000000,27908.73000000,28001.18000000,814.84098000,1680590399999,22828254.28923700,13864,491.84751000,13774760.07362270
1680590400000,28001.18000000,28039.99000000,27980.00000000,28029.28000000,259.10645000,1680590699999,7257899.44880700,6143,135.13986000,3785282.40712990
1680590700000,28029.28000000,28128.41000000,28017.19000000,28104.80000000,567.75031000,1680590999999,15941471.66284330,10238,396.34770000,11129336.90497470
1680591000000,28104.80000000,28145.00000000,28037.90000000,28068.99000000,395.72061000,1680591299999,11115629.99833050,8951,180.51708000,5070823.93487220
1680591300000,28068.99000000,28132.53000000,28030.79000000,28078.14000000,185.45280000,1680591599999,5207117.94494320,6569,113.05519000,3174733.93868940
1680591600000,28078.13000000,28106.62000000,28045.72000000,28057.98000000,137.55828000,1680591899999,3862728.02830590,4720,59.71335000,1676930.70113330
1680591900000,28057.99000000,28143.03000000,28057.98000000,28125.17000000,289.74226000,1680592199999,8144394.83107950,4092,162.46117000,4566292.28561000
1680592200000,28125.17000000,28125.22000000,28081.45000000,28105.63000000,229.44614000,1680592499999,6449555.18802590,4114,102.15796000,2871459.03368920
1680592500000,28105.62000000,28112.37000000,28066.93000000,28066.94000000,158.83528000,1680592799999,4461707.32176800,3251,61.68297000,1732758.19213200
1680592800000,28066.94000000,28066.94000000,28022.94000000,28031.02000000,192.87365000,1680593099999,5408605.81254930,4344,66.79256000,1872979.33677350
1680593100000,28031.01000000,28047.04000000,28026.53000000,28029.17000000,144.52712000,1680593399999,4051706.26706100,3183,54.01852000,1514467.90734630
1680593400000,28029.16000000,28029.32000000,27999.50000000,28010.80000000,263.69398000,1680593699999,7387207.49822360,3826,119.79974000,3355816.69175650
1680593700000,28010.79000000,28013.95000000,27988.16000000,27998.21000000,125.87663000,1680593999999,3524439.80433660,2693,54.64198000,1529940.43677040
1680594000000,27998.21000000,27998.39000000,27962.47000000,27966.67000000,236.14818000,1680594299999,6607558.29516810,4205,122.02081000,3414076.70551690
1680594300000,27966.68000000,28039.38000000,27965.69000000,28039.37000000,162.50238000,1680594599999,4550081.35527240,3172,106.11150000,2971144.30973450
1680594600000,28039.37000000,28044.36000000,28028.77000000,28044.36000000,135.20068000,1680594899999,3790703.79572770,2630,74.43485000,2086965.69810180
1680594900000,28044.35000000,28044.36000000,28011.05000000,28021.30000000,105.43860000,1680595199999,2954712.79476700,2534,43.51292000,1219215.49022350
1680595200000,28021.31000000,28034.66000000,28021.30000000,28032.51000000,72.76681000,1680595499999,2039587.88649900,1999,35.71121000,1000970.38549300
1680595500000,28032.52000000,28032.52000000,28010.63000000,28021.34000000,90.62709000,1680595799999,2539612.59597300,1903,40.69622000,1140293.71194640
1680595800000,28021.35000000,28021.35000000,28000.01000000,28000.01000000,134.99851000,1680596099999,3780664.64254650,2255,75.06088000,2102004.89118730
1680596100000,28000.01000000,28009.76000000,27968.88000000,27973.05000000,137.90999000,1680596399999,3860654.75151280,2559,33.49347000,937630.10321750
1680596400000,27973.05000000,27984.67000000,27931.20000000,27970.01000000,164.68965000,1680596699999,4605048.86463350,3980,61.02770000,1706400.21688870
1680596700000,27970.01000000,28008.01000000,27967.96000000,28004.76000000,122.62256000,1680596999999,3432014.59872190,2384,60.36514000,1689440.39845340
1680597000000,28004.77000000,28013.33000000,28003.59000000,28011.24000000,68.67242000,1680597299999,1923421.63388530,1656,37.73880000,1056992.07928260
1680597300000,28011.25000000,28044.85000000,28011.24000000,28044.85000000,85.77360000,1680597599999,2403664.89373590,2207,46.64002000,1307055.48771160
1680597600000,28044.84000000,28092.59000000,28041.91000000,28088.64000000,166.28012000,1680597899999,4668488.98270640,3914,81.90769000,2299429.21549400
1680597900000,28088.65000000,28100.00000000,28054.80000000,28074.00000000,154.43058000,1680598199999,4335934.26093610,3331,60.26866000,1692203.33408230
1680598200000,28073.99000000,28137.98000000,28073.99000000,28083.65000000,228.63818000,1680598499999,6426914.31035510,5234,137.43790000,3863310.12761990
1680598500000,28083.65000000,28106.86000000,28082.94000000,28103.48000000,152.17602000,1680598799999,4275737.45582850,2465,74.24206000,2085857.25820280
1680598800000,28103.49000000,28124.88000000,28097.20000000,28106.46000000,223.00900000,1680599099999,6268909.72432910,3487,114.26671000,3211940.99217700
1680599100000,28106.47000000,28137.98000000,28101.70000000,28127.08000000,150.64970000,1680599399999,4235925.66585480,3523,82.50062000,2319643.68903610
1680599400000,28127.08000000,28139.63000000,28028.79000000,28037.57000000,265.35103000,1680599699999,7449665.46720810,5028,82.12989000,2306012.54333160
1680599700000,28037.58000000,28077.54000000,28037.57000000,28077.54000000,103.67468000,1680599999999,2908886.51603100,2572,59.22742000,1661828.67583240
1680600000000,28077.54000000,28122.44000000,28077.53000000,28095.11000000,144.68042000,1680600299999,4066044.29646900,3221,90.69259000,2548830.84181050
1680600300000,28095.12000000,28095.12000000,28068.60000000,28071.07000000,90.47266000,1680600599999,2540245.08535060,2302,27.27326000,765735.76952650
1680600600000,28071.08000000,28100.01000000,28071.07000000,28094.55000000,106.20873000,1680600899999,2983975.98027330,2579,49.36830000,1386976.70688850
1680600900000,28094.55000000,28108.81000000,28094.45000000,28101.09000000,90.31675000,1680601199999,2538399.83219820,1997,35.00222000,983711.13698330
1680601200000,28101.09000000,28185.00000000,28101.08000000,28160.00000000,344.80847000,1680601499999,9706946.47416540,6449,213.54353000,6010945.15167520
1680601500000,28160.01000000,28185.38000000,28136.57000000,28159.36000000,203.48594000,1680601799999,5730502.64835980,4152,105.09910000,2959728.23547610
1680601800000,28159.35000000,28163.33000000,28141.41000000,28159.99000000,114.44432000,1680602099999,3222004.22051790,3222,59.36867000,1671394.19011330
1680602100000,28160.00000000,28207.27000000,28158.65000000,28198.76000000,329.29493000,1680602399999,9282137.29050950,6518,206.94300000,5833577.97779060
1680602400000,28198.77000000,28289.80000000,28188.68000000,28284.86000000,668.76814000,1680602699999,18882518.61577380,11178,405.18156000,11440683.79411650
1680602700000,28284.86000000,28290.48000000,28194.09000000,28195.10000000,428.69568000,1680602999999,12109617.60103570,6805,198.37520000,5604191.73271810
1680603000000,28195.11000000,28219.13000000,28172.48000000,28219.13000000,234.66714000,1680603299999,6614898.28002200,4574,123.28585000,3475154.24574160
1680603300000,28219.12000000,28350.00000000,28219.12000000,28283.40000000,770.13729000,1680603599999,21796937.72580850,13421,476.71111000,13491405.04306380
1680603600000,28283.41000000,28326.22000000,28266.49000000,28266.50000000,211.71898000,1680603899999,5990630.53284460,4434,90.79781000,2569257.00829240
1680603900000,28266.50000000,28291.92000000,28251.97000000,28255.73000000,190.38012000,1680604199999,5382444.39450880,3388,71.20287000,2013239.05901900
1680604200000,28255.74000000,28283.26000000,28223.27000000,28232.22000000,212.04587000,1680604499999,5990525.36925760,4343,107.59072000,3039301.95624590
1680604500000,28232.21000000,28257.18000000,28219.80000000,28224.81000000,180.57827000,1680604799999,5099012.29119130,3513,82.13080000,2319290.71030630
1680604800000,28224.81000000,28235.32000000,28196.88000000,28210.29000000,113.07745000,1680605099999,3191074.39080860,3360,46.12026000,1301445.67287740
1680605100000,28210.28000000,28222.79000000,28197.31000000,28205.36000000,137.29771000,1680605399999,3872815.40398550,3357,70.38796000,1985363.26161090
1680605400000,28205.36000000,28246.85000000,28205.36000000,28244.00000000,99.62888000,1680605699999,2813025.57541950,3187,51.30894000,1448542.72690650
1680605700000,28244.00000000,28244.00000000,28203.17000000,28219.63000000,104.35842000,1680605999999,2945254.24184170,3096,43.59692000,1230303.59668570
1680606000000,28219.64000000,28249.44000000,28201.95000000,28242.08000000,216.59448000,1680606299999,6113674.66600740,4673,107.40235000,3031420.86930650
1680606300000,28242.09000000,28444.44000000,28238.01000000,28358.38000000,1101.12414000,1680606599999,31238589.89801910,19324,686.12942000,19465817.90514730
1680606600000,28358.39000000,28395.08000000,28300.20000000,28333.50000000,581.03039000,1680606899999,16476887.86451340,12250,284.59601000,8070398.58578940
1680606900000,28333.49000000,28416.62000000,28333.49000000,28390.39000000,487.49261000,1680607199999,13837377.02548870,10178,288.67236000,8193799.06449920
1680607200000,28390.19000000,28409.99000000,28236.41000000,28245.99000000,429.45524000,1680607499999,12170839.10477240,10440,176.18489000,4992594.48910200
1680607500000,28245.99000000,28297.80000000,28245.98000000,28296.16000000,236.77701000,1680607799999,6695370.14010460,6492,129.00499000,3647693.79117360
1680607800000,28296.17000000,28326.27000000,28255.00000000,28257.89000000,232.67629000,1680608099999,6582588.54964240,6571,114.48649000,3238869.28986100
1680608100000,28257.90000000,28260.09000000,28164.33000000,28245.59000000,409.90883000,1680608399999,11567852.44814760,10642,173.67449000,4900622.31077930
1680608400000,28245.59000000,28270.86000000,28227.00000000,28245.37000000,152.66035000,1680608699999,4312732.29133600,5535,77.45863000,2188255.97197680
1680608700000,28245.37000000,28280.74000000,28237.17000000,28277.56000000,91.50004000,1680608999999,2585809.55984500,4259,45.12250000,1275162.67518530
1680609000000,28277.57000000,28309.97000000,28272.20000000,28299.99000000,130.84014000,1680609299999,3701095.81090580,4775,59.03317000,1669892.64642870
1680609300000,28299.99000000,28318.02000000,28278.24000000,28289.52000000,160.21458000,1680609599999,4534045.27016650,4763,56.45502000,1597659.57059260
1680609600000,28289.51000000,28345.00000000,28284.01000000,28321.57000000,203.79825000,1680609899999,5769973.43714920,6478,116.43245000,3296374.55298970
1680609900000,28321.57000000,28324.32000000,28260.00000000,28260.00000000,153.75156000,1680610199999,4350276.28828290,4910,59.40004000,1680396.91878570
1680610200000,28260.01000000,28270.79000000,28225.24000000,28238.27000000,151.36669000,1680610499999,4275875.35797050,4875,65.46381000,1849299.93164190
1680610500000,28238.28000000,28299.00000000,28233.99000000,28298.99000000,129.32900000,1680610799999,3656453.82921510,4557,70.20436000,1984781.27836900
1680610800000,28298.99000000,28360.70000000,28286.69000000,28319.20000000,349.30220000,1680611099999,9893577.89951950,7023,177.80689000,5035942.13233320
1680611100000,28319.20000000,28345.00000000,28305.99000000,28315.26000000,97.95038000,1680611399999,2774531.02050370,3751,49.11851000,1391295.67832560
1680611400000,28315.25000000,28381.19000000,28266.00000000,28275.59000000,275.74113000,1680611699999,7813117.01142410,7668,161.80291000,4585014.75855990
1680611700000,28275.59000000,28294.80000000,28220.82000000,28221.46000000,275.50279000,1680611999999,7783678.44201030,6942,109.19755000,3085282.37306000
1680612000000,28221.45000000,28257.37000000,28205.67000000,28253.18000000,247.28980000,1680612299999,6980119.98324010,4434,155.32972000,4384203.33724960
1680612300000,28253.17000000,28262.32000000,28223.29000000,28228.71000000,147.60923000,1680612599999,4169391.07982650,3444,67.13647000,1896557.00170040
1680612600000,28228.71000000,28270.30000000,28206.86000000,28247.26000000,208.61595000,1680612899999,5890420.56625770,4639,96.25529000,2717767.90739420
1680612900000,28247.25000000,28285.45000000,28247.25000000,28267.68000000,139.90449000,1680613199999,3955215.23871710,3671,64.67022000,1828189.82622120
1680613200000,28267.69000000,28274.82000000,28245.29000000,28250.01000000,134.11570000,1680613499999,3789799.14374510,3616,75.70956000,2139360.43979500
1680613500000,28250.00000000,28399.00000000,28250.00000000,28374.56000000,440.64610000,1680613799999,12481621.93947400,7965,272.96428000,7732228.69622940
1680613800000,28374.56000000,28380.82000000,28284.93000000,28294.14000000,282.49252000,1680614099999,7999987.01504100,5876,139.61163000,3953452.94524180
1680614100000,28294.14000000,28302.00000000,28272.52000000,28288.00000000,192.64918000,1680614399999,5448980.89378800,4125,70.53183000,1994967.29485920
1680614400000,28287.99000000,28311.42000000,28266.09000000,28295.97000000,192.22565000,1680614699999,5438141.87437960,4604,106.50539000,3013100.15383720
1680614700000,28295.96000000,28295.97000000,28265.21000000,28269.09000000,123.04820000,1680614999999,3480113.25304580,3656,56.48906000,1597639.42627590
1680615000000,28269.09000000,28292.30000000,28249.09000000,28259.44000000,142.26018000,1680615299999,4021552.45137310,4344,50.76255000,1434978.29984080
1680615300000,28259.44000000,28300.00000000,28252.37000000,28270.50000000,142.16377000,1680615599999,4020471.92837560,3450,62.57799000,1769567.52611680
1680615600000,28270.49000000,28270.50000000,28175.28000000,28180.00000000,363.19792000,1680615899999,10242864.96363980,8468,165.62076000,4670164.18783120
1680615900000,28180.01000000,28232.04000000,28171.98000000,28206.09000000,265.75788000,1680616199999,7493654.65270340,5859,151.12975000,4261209.87839070
1680616200000,28206.08000000,28216.85000000,28103.32000000,28147.19000000,399.30610000,1680616499999,11240250.79765400,9233,176.10380000,4956713.81423180
1680616500000,28147.18000000,28157.57000000,28061.00000000,28111.04000000,522.74061000,1680616799999,14691407.89879320,10426,239.68697000,6735105.73008330
1680616800000,28111.03000000,28213.91000000,28111.03000000,28164.12000000,387.32154000,1680617099999,10908590.32043660,8893,189.96319000,5349836.69236970
1680617100000,28164.11000000,28182.24000000,28151.50000000,28160.90000000,119.13570000,1680617399999,3355247.41099070,4023,56.49641000,1591087.11185060
1680617400000,28160.90000000,28193.19000000,28160.14000000,28188.76000000,125.62237000,1680617699999,3539483.25215630,3155,74.54637000,2100295.11630170
1680617700000,28188.75000000,28198.75000000,28161.31000000,28161.96000000,179.58851000,1680617999999,5062510.88181630,3635,75.00349000,2114251.46426440
1680618000000,28161.96000000,28161.97000000,28079.69000000,28109.79000000,377.50990000,1680618299999,10612610.46616770,6300,118.43673000,3330546.43105900
1680618300000,28108.87000000,28167.51000000,28108.87000000,28154.29000000,312.45813000,1680618599999,8792202.73052350,5222,128.84927000,3625792.25093980
1680618600000,28154.28000000,28213.17000000,28154.28000000,28210.14000000,314.35595000,1680618899999,8861476.35954230,4792,168.38858000,4747310.32977560
1680618900000,28210.14000000,28257.00000000,28208.64000000,28256.99000000,303.79428000,1680619199999,8575159.21158860,5168,206.06175000,5816501.13913470
1680619200000,28256.99000000,28257.00000000,28146.47000000,28174.04000000,442.28917000,1680619499999,12472785.44984370,5384,109.45923000,3085859.50405930
1680619500000,28174.05000000,28209.64000000,28171.00000000,28194.42000000,128.03982000,1680619799999,3609935.45899660,3296,75.85676000,2138693.82466140
1680619800000,28194.43000000,28212.05000000,28150.00000000,28154.22000000,126.55728000,1680620099999,3566815.92012720,3584,57.65719000,1624765.99527830
1680620100000,28154.22000000,28173.94000000,28105.69000000,28123.00000000,200.75050000,1680620399999,5648562.36012050,4492,79.20993000,2228970.96753800
1680620400000,28123.00000000,28140.80000000,28082.11000000,28132.14000000,222.64185000,1680620699999,6259595.35671900,5043,118.58047000,3334141.04045390
1680620700000,28132.14000000,28144.58000000,28081.14000000,28084.36000000,190.35452000,1680620999999,5350892.33234240,3899,65.59859000,1843915.43882770
1680621000000,28084.36000000,28096.05000000,28039.99000000,28082.19000000,391.09287000,1680621299999,10974879.11575400,6865,174.68777000,4901385.46314690
1680621300000,28082.19000000,28100.00000000,27955.00000000,27976.93000000,506.92807000,1680621599999,14196788.41463990,11713,176.18808000,4934891.04380200
1680621600000,27976.93000000,28048.31000000,27947.59000000,27981.01000000,473.72670000,1680621899999,13264807.72742560,9008,214.34890000,6003474.14739530
1680621900000,27981.19000000,28027.34000000,27957.29000000,28004.34000000,296.26095000,1680622199999,8293867.75144470,5753,141.68372000,3965972.60172880
1680622200000,28004.34000000,28041.00000000,27969.99000000,27975.51000000,334.36911000,1680622499999,9362050.19633660,5179,175.92944000,4925581.48493340
1680622500000,27975.51000000,28051.01000000,27975.50000000,28023.82000000,235.38364000,1680622799999,6596049.91629820,4656,138.88524000,3891972.24239480
1680622800000,28023.82000000,28050.00000000,28018.81000000,28050.00000000,173.03080000,1680623099999,4850757.89383770,3366,103.52308000,2902248.43262360
1680623100000,28050.00000000,28083.06000000,28049.99000000,28069.55000000,154.13997000,1680623399999,4326232.65745070,3689,101.09843000,2837426.37874460
1680623400000,28069.55000000,28069.55000000,28038.62000000,28042.70000000,116.29687000,1680623699999,3261705.99961110,3004,53.26156000,1493718.64414720
1680623700000,28042.70000000,28044.23000000,28023.16000000,28030.04000000,135.43163000,1680623999999,3796705.96921360,2989,75.07953000,2104734.18200300
1680624000000,28030.05000000,28031.16000000,27988.20000000,27988.43000000,212.08231000,1680624299999,5938956.15154220,4961,92.50969000,2590313.55361830
1680624300000,27988.44000000,28005.90000000,27971.07000000,27981.98000000,179.96477000,1680624599999,5036023.99597340,3712,94.97215000,2657566.36462950
1680624600000,27981.98000000,28009.51000000,27979.63000000,28000.23000000,143.21634000,1680624899999,4009248.91744880,2702,73.35892000,2053558.13874930
1680624900000,28000.23000000,28025.00000000,27994.41000000,28013.06000000,228.87766000,1680625199999,6411713.54884400,3932,151.79675000,4252230.54096220
1680625200000,28013.07000000,28045.33000000,27982.12000000,28040.27000000,162.73104000,1680625499999,4557629.93356150,2845,109.12069000,3056484.86818290
1680625500000,28040.28000000,28059.13000000,28040.27000000,28059.10000000,139.62488000,1680625799999,3916715.19970930,2618,83.28153000,2336192.35679610
1680625800000,28059.11000000,28068.34000000,28042.45000000,28048.43000000,142.51725000,1680626099999,3998883.02161230,2521,57.68839000,1618799.24260030
1680626100000,28048.44000000,28051.07000000,28019.99000000,28022.34000000,114.59180000,1680626399999,3212178.59793850,2706,32.14494000,901095.86152210
1680626400000,28022.35000000,28118.00000000,28022.34000000,28116.61000000,333.02664000,1680626699999,9355247.71063090,5005,199.36328000,5600052.76591010
1680626700000,28116.60000000,28131.35000000,28069.40000000,28070.52000000,208.87074000,1680626999999,5869105.95836780,3624,81.53728000,2291451.37559110
1680627000000,28070.52000000,28084.37000000,28067.82000000,28067.82000000,58.57715000,1680627299999,1644568.96655760,1903,29.36988000,824559.16706550
1680627300000,28067.83000000,28098.99000000,28067.82000000,28098.99000000,88.94622000,1680627599999,2498328.62548180,2087,56.75661000,1594171.46339190
1680627600000,28098.98000000,28114.88000000,28080.87000000,28109.02000000,114.22455000,1680627899999,3209293.16566280,2995,58.75467000,1650824.28791070
1680627900000,28109.02000000,28132.52000000,28109.02000000,28110.09000000,106.62666000,1680628199999,2998679.42915260,2753,60.41359000,1699010.21805510
1680628200000,28110.08000000,28110.09000000,28079.99000000,28089.80000000,103.44922000,1680628499999,2905754.66622140,2481,41.85984000,1175756.14638020
1680628500000,28089.80000000,28129.32000000,28089.78000000,28128.01000000,58.11338000,1680628799999,1633538.78242060,2103,36.67525000,1030867.42634230
1680628800000,28128.01000000,28187.89000000,28125.30000000,28169.12000000,297.28256000,1680629099999,8370440.48200610,6303,170.46912000,4799600.66833660
1680629100000,28169.13000000,28171.59000000,28135.82000000,28140.25000000,117.88433000,1680629399999,3318144.07005760,2817,64.83795000,1824892.85006250
1680629400000,28140.25000000,28221.10000000,28138.08000000,28187.14000000,329.46904000,1680629699999,9287541.23766270,5902,176.80266000,4983523.62845280
1680629700000,28187.14000000,28187.30000000,28149.79000000,28159.97000000,156.24594000,1680629999999,4400706.84535800,3005,41.54901000,1170179.23427460
1680630000000,28159.96000000,28216.86000000,28159.96000000,28204.76000000,148.79619000,1680630299999,4196385.04328100,3306,98.35043000,2773448.19831510
1680630300000,28204.77000000,28218.63000000,28177.16000000,28186.88000000,95.41042000,1680630599999,2689727.30493280,2522,35.83705000,1010272.73794980
1680630600000,28186.88000000,28195.83000000,28172.50000000,28173.28000000,70.87962000,1680630899999,1997492.62716280,2460,32.29942000,910186.75350960
1680630900000,28173.27000000,28235.04000000,28173.27000000,28226.99000000,194.94734000,1680631199999,5500044.74967730,3479,120.59909000,3401860.66174740
1680631200000,28226.98000000,28230.37000000,28212.69000000,28217.73000000,124.45589000,1680631499999,3512447.18255870,2881,48.49180000,1368549.60987900
1680631500000,28217.73000000,28260.00000000,28179.04000000,28191.27000000,301.00127000,1680631799999,8496238.42438290,5226,174.38976000,4923025.31862900
1680631800000,28191.27000000,28201.96000000,28168.36000000,28168.36000000,77.53779000,1680632099999,2185364.00861820,2438,31.25409000,880934.38265950
1680632100000,28168.36000000,28169.06000000,28155.94000000,28156.00000000,108.66966000,1680632399999,3060287.88432360,2389,52.14131000,1468358.27254620
1680632400000,28156.01000000,28165.57000000,28151.29000000,28151.30000000,102.01155000,1680632699999,2872474.25702450,2063,45.06233000,1268852.02210690
1680632700000,28151.29000000,28156.03000000,28119.20000000,28123.18000000,180.69740000,1680632999999,5084772.24080170,3134,79.11411000,2226256.68412220
1680633000000,28123.18000000,28146.71000000,28112.02000000,28136.11000000,193.83837000,1680633299999,5452575.42000330,4492,132.74798000,3733892.34619310
1680633300000,28136.10000000,28140.95000000,28120.00000000,28135.69000000,53.20694000,1680633599999,1496739.60112220,1996,19.03265000,535390.32617470
1680633600000,28135.69000000,28187.49000000,28135.69000000,28187.49000000,160.39065000,1680633899999,4517152.89385000,2572,131.15348000,3693705.00085310
1680633900000,28187.48000000,28187.49000000,28161.66000000,28164.40000000,66.79685000,1680634199999,1881874.67791340,2047,21.28788000,599690.71101900
1680634200000,28164.39000000,28213.14000000,28164.39000000,28190.00000000,125.39996000,1680634499999,3535443.74824070,2892,78.83594000,2222554.80362960
1680634500000,28190.01000000,28193.35000000,28083.33000000,28114.42000000,212.90388000,1680634799999,5988767.84729360,4628,58.17626000,1636086.26460120
1680634800000,28114.42000000,28133.82000000,28111.59000000,28127.37000000,89.14805000,1680635099999,2506965.51874560,2908,39.40240000,1107982.85232660
1680635100000,28127.37000000,28128.17000000,28098.37000000,28113.71000000,136.03920000,1680635399999,3824428.96516010,2703,50.97195000,1432842.84229240
1680635400000,28113.70000000,28128.17000000,28104.52000000,28124.51000000,64.53123000,1680635699999,1814429.19155660,1997,31.92470000,897616.83536020
1680635700000,28124.52000000,28133.16000000,28097.29000000,28113.44000000,91.42264000,1680635999999,2570519.93759360,2364,42.69523000,1200456.53440060
1680636000000,28113.44000000,28167.46000000,28070.70000000,28144.77000000,272.04476000,1680636299999,7649283.75852020,4568,128.94180000,3626409.58521850
1680636300000,28144.77000000,28148.79000000,28094.41000000,28094.41000000,81.13508000,1680636599999,2282231.80522450,2442,21.65391000,609167.62728400
1680636600000,28094.41000000,28136.40000000,28094.11000000,28127.18000000,100.45192000,1680636899999,2824200.50040090,2640,50.59721000,1422458.47685760
1680636900000,28127.17000000,28135.02000000,28099.87000000,28127.60000000,114.30979000,1680637199999,3213894.90217960,2734,60.25453000,1694081.63549210
1680637200000,28127.59000000,28160.43000000,28118.15000000,28155.62000000,136.42217000,1680637499999,3838721.62148340,2884,78.72879000,2215059.77297890
1680637500000,28155.62000000,28159.58000000,28112.35000000,28126.52000000,74.44635000,1680637799999,2094207.08590350,2315,34.26037000,963729.66637700
1680637800000,28126.52000000,28199.00000000,28125.08000000,28171.00000000,163.99500000,1680638099999,4619979.88859630,3503,97.91778000,2758165.53165140
1680638100000,28171.01000000,28194.33000000,28171.00000000,28189.25000000,132.08521000,1680638399999,3722613.57511410,2290,82.68684000,2330351.16974060
1680638400000,28189.25000000,28199.00000000,28176.67000000,28196.00000000,97.78445000,1680638699999,2756613.46584760,2192,52.65494000,1484376.86833670
1680638700000,28196.00000000,28204.62000000,28178.14000000,28204.62000000,84.42316000,1680638999999,2379966.81618790,2312,43.64804000,1230564.76302250
1680639000000,28204.62000000,28207.36000000,28191.74000000,28192.09000000,104.16575000,1680639299999,2937435.63198250,2059,45.49467000,1282965.83754580
1680639300000,28192.10000000,28227.93000000,28180.22000000,28180.22000000,133.96826000,1680639599999,3779012.49793350,2617,51.38809000,1449608.90181390
1680639600000,28180.22000000,28203.59000000,28180.00000000,28202.00000000,70.94700000,1680639899999,2000092.22365080,1828,40.70961000,1147651.58612920
1680639900000,28202.01000000,28202.01000000,28174.44000000,28179.99000000,64.83183000,1680640199999,1827309.78261150,1833,20.26485000,571078.73943820
1680640200000,28180.00000000,28210.00000000,28179.58000000,28205.01000000,101.25785000,1680640499999,2855205.63003240,2458,53.72394000,1514806.42769100
1680640500000,28205.00000000,28266.00000000,28200.46000000,28251.78000000,207.78228000,1680640799999,5866941.05768570,3838,153.27549000,4328265.37845540
1680640800000,28251.77000000,28300.00000000,28241.98000000,28252.17000000,284.95068000,1680641099999,8057022.09983830,5590,163.38896000,4619941.85329850
1680641100000,28252.16000000,28268.55000000,28233.99000000,28268.54000000,122.73658000,1680641399999,3466728.09915970,2568,75.46965000,2131539.29712300
1680641400000,28268.55000000,28298.62000000,28263.51000000,28276.44000000,163.30623000,1680641699999,4618621.19176610,3630,75.71050000,2141090.05257550
1680641700000,28276.44000000,28305.00000000,28241.61000000,28250.04000000,274.20596000,1680641999999,7753686.35668830,4740,143.50212000,4058222.93527500
1680642000000,28250.04000000,28250.87000000,28211.57000000,28233.99000000,151.32571000,1680642299999,4272018.76067260,4708,70.59731000,1993029.66859490
1680642300000,28233.99000000,28254.11000000,28228.06000000,28238.23000000,66.41045000,1680642599999,1875323.83108730,2188,27.70697000,782381.31843800
1680642600000,28238.23000000,28239.02000000,28217.60000000,28233.38000000,110.58064000,1680642899999,3121532.58506940,2420,72.19395000,2037813.07708580
1680642900000,28233.38000000,28243.01000000,28208.70000000,28217.17000000,74.21797000,1680643199999,2094613.88662580,2124,29.01075000,818707.38153350
1680643200000,28217.16000000,28230.51000000,28204.98000000,28223.73000000,74.14185000,1680643499999,2092258.96836730,1884,37.65713000,1062654.61664230
1680643500000,28223.73000000,28231.98000000,28196.91000000,28210.70000000,103.68037000,1680643799999,2925362.13906480,3075,36.08492000,1018175.67394290
1680643800000,28210.70000000,28225.15000000,28200.00000000,28200.00000000,101.86038000,1680644099999,2874221.39444200,2649,24.57483000,693445.81429120
1680644100000,28200.01000000,28200.01000000,28160.95000000,28173.58000000,106.14555000,1680644399999,2991294.01682150,3495,43.02244000,1212278.52559410
1680644400000,28173.58000000,28191.08000000,28173.58000000,28185.55000000,46.01699000,1680644699999,1296853.66203240,1796,22.02301000,620633.58275130
1680644700000,28185.56000000,28205.44000000,28185.55000000,28200.12000000,42.47918000,1680644999999,1197920.82897310,1640,25.59919000,721881.60555450
1680645000000,28200.13000000,28207.24000000,28162.23000000,28162.23000000,69.03753000,1680645299999,1946056.29309430,2093,32.52146000,916889.88085530
1680645300000,28162.24000000,28223.63000000,28160.51000000,28223.62000000,85.87178000,1680645599999,2422255.93070690,2553,40.01503000,1128569.01985580
1680645600000,28223.62000000,28243.00000000,28197.40000000,28218.79000000,89.99168000,1680645899999,2539640.20188560,2768,47.39995000,1337578.57524210
1680645900000,28218.80000000,28258.93000000,28206.99000000,28246.62000000,99.14726000,1680646199999,2800152.73721920,2549,47.14368000,1331294.58319760
1680646200000,28246.61000000,28255.49000000,28231.64000000,28254.60000000,90.08181000,1680646499999,2544260.84007890,2145,33.90554000,957604.63287980
1680646500000,28254.60000000,28254.61000000,28230.00000000,28236.36000000,84.53387000,1680646799999,2387076.74070370,2090,28.52854000,805522.90400390
1680646800000,28236.37000000,28239.61000000,28213.56000000,28213.57000000,65.09500000,1680647099999,1837765.50564390,1867,21.87112000,617565.54915060
1680647100000,28213.57000000,28239.62000000,28212.13000000,28237.00000000,47.49087000,1680647399999,1340549.00547000,1495,32.81010000,926077.99123120
1680647400000,28237.01000000,28237.01000000,28224.57000000,28237.00000000,47.58505000,1680647699999,1343338.84987080,1807,24.45827000,690471.00491600
1680647700000,28237.00000000,28239.63000000,28224.66000000,28239.62000000,69.37195000,1680647999999,1958821.41263490,1877,37.25099000,1051839.81990990
1680648000000,28239.62000000,28251.59000000,28188.91000000,28210.37000000,99.33540000,1680648299999,2803027.82703090,2814,39.87034000,1124892.69959250
1680648300000,28210.38000000,28210.38000000,28185.59000000,28187.55000000,63.89350000,1680648599999,1801365.92073500,2067,27.58660000,777723.94274120
