open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1648432800000,46810.50000000,46945.59000000,46766.42000000,46924.82000000,1229.29712000,1648436399999,57614508.36683180,42631,637.13935000,29859842.66799430,0
1648436400000,46924.82000000,47049.41000000,46850.49000000,47049.40000000,1448.18769000,1648439999999,68005420.65175680,39910,749.43542000,35192832.65820250,0
1648440000000,47049.40000000,47218.88000000,46864.40000000,47124.80000000,1410.57346000,1648443599999,66293267.78743970,36721,636.43641000,29914961.59435900,0
1648443600000,47124.80000000,47371.99000000,47011.38000000,47056.19000000,4718.79640000,1648447199999,222598805.82553010,85473,1893.60264000,89336960.17809100,0
1648447200000,47056.19000000,47106.24000000,46716.83000000,46904.73000000,3764.16181000,1648450799999,176483549.29979590,90716,1568.90803000,73566417.80710440,0
1648450800000,46904.72000000,47200.00000000,46884.84000000,46989.24000000,2119.94730000,1648454399999,99665370.26055900,44266,1337.92849000,62914964.64036140,0
1648454400000,46989.24000000,47053.25000000,46845.98000000,47021.24000000,1568.21655000,1648457999999,73631190.49183410,45813,807.93387000,37936509.61673440,0
1648458000000,47021.24000000,47188.48000000,46974.32000000,47140.89000000,1619.11195000,1648461599999,76216870.35404440,49228,866.64023000,40795104.30054530,0
1648461600000,47140.89000000,47275.00000000,47064.05000000,47218.33000000,1767.57465000,1648465199999,83398417.45316770,53380,837.65165000,39520968.90702440,0
1648465200000,47218.33000000,47383.05000000,47118.08000000,47252.54000000,1978.57577000,1648468799999,93497187.77916320,55459,1024.13950000,48396293.34065190,0
1648468800000,47252.54000000,47376.74000000,47123.54000000,47210.53000000,1350.42013000,1648472399999,63796704.04526840,44039,635.48335000,30021606.06943430,0
1648472400000,47210.53000000,47756.43000000,47176.67000000,47724.13000000,3539.20130000,1648475999999,168053359.69001160,89996,1813.27802000,86106330.33695380,0
1648476000000,47724.12000000,47739.97000000,47349.52000000,47603.50000000,2871.79157000,1648479599999,136534761.60384610,76032,1440.29804000,68474715.97962810,0
1648479600000,47603.51000000,47908.05000000,47400.89000000,47422.51000000,4087.35905000,1648483199999,194810276.63521750,82414,2003.18191000,95500675.28945400,0
1648483200000,47422.51000000,47550.00000000,47300.65000000,47466.55000000,1831.07995000,1648486799999,86911416.33609600,50934,861.68615000,40898954.31094330,0
1648486800000,47466.54000000,47673.95000000,47331.69000000,47599.06000000,1514.26502000,1648490399999,71907701.49462860,40164,714.41502000,33919313.79574870,0
1648490400000,47599.06000000,48085.00000000,47556.37000000,47970.99000000,3195.40658000,1648493999999,152847313.37430820,75716,1726.90105000,82636848.46615840,0
1648494000000,47970.98000000,48189.84000000,47689.38000000,47956.28000000,3217.07336000,1648497599999,154354629.05226020,80828,1526.88473000,73259658.80647340,0
1648497600000,47956.28000000,48030.50000000,47811.40000000,47934.68000000,1666.52922000,1648501199999,79832813.62307170,42356,915.33048000,43844090.07853750,0
1648501200000,47934.69000000,48094.11000000,47444.08000000,47629.22000000,1955.25245000,1648504799999,93367350.68092900,65345,923.42772000,44110476.23568410,0
1648504800000,47629.21000000,47753.24000000,47488.00000000,47540.59000000,1195.91802000,1648508399999,56949257.70388430,38911,577.51192000,27501698.97243120,0
1648508400000,47540.58000000,47595.69000000,46885.44000000,47122.21000000,3028.97993000,1648511999999,142997215.52883580,81931,1326.99562000,62635131.69940310,0
1648512000000,47122.21000000,47606.01000000,47050.00000000,47397.88000000,2212.02482000,1648515599999,104696919.19780050,53338,1198.41577000,56723157.48577090,0
1648515600000,47397.89000000,47600.00000000,47336.01000000,47537.04000000,1114.65669000,1648519199999,52907043.02410740,42092,502.64638000,23854795.26949570,0
1648519200000,47537.05000000,47596.50000000,47383.38000000,47408.56000000,1158.60687000,1648522799999,55031955.34265880,33244,516.29603000,24522744.15568320,0
1648522800000,47408.56000000,47424.37000000,47315.00000000,47335.06000000,757.03065000,1648526399999,35858688.00359070,28309,367.06860000,17387074.46511950,0
1648526400000,47335.06000000,47655.54000000,47320.65000000,47592.99000000,1249.90958000,1648529999999,59392021.08167910,33700,686.13542000,32602193.40837520,0
1648530000000,47593.00000000,47671.24000000,47510.39000000,47641.03000000,854.55134000,1648533599999,40650445.60318980,29249,482.15510000,22932472.36914490,0
1648533600000,47641.03000000,47753.75000000,47520.00000000,47570.59000000,1078.85380000,1648537199999,51377856.79963350,35576,515.13262000,24531584.58043570,0
1648537200000,47570.58000000,47582.49000000,47344.44000000,47344.44000000,964.59123000,1648540799999,45779400.08460580,37311,438.12687000,20795166.63476910,0
1648540800000,47344.45000000,47618.50000000,47334.69000000,47539.75000000,962.26733000,1648544399999,45704316.13727790,32874,523.75247000,24872587.86221190,0
1648544400000,47539.75000000,47737.53000000,47523.02000000,47591.82000000,1293.54862000,1648547999999,61630338.61311660,42248,643.32222000,30649153.58640850,0
1648548000000,47591.82000000,47614.10000000,47438.38000000,47602.34000000,805.36582000,1648551599999,38283764.75955860,33621,394.94673000,18773785.71226950,0
1648551600000,47602.35000000,47963.24000000,47572.00000000,47896.10000000,1937.43856000,1648555199999,92552829.21784950,53069,1028.70348000,49141196.27110630,0
1648555200000,47896.09000000,48096.47000000,47811.01000000,47843.32000000,2705.29599000,1648558799999,129702252.16204840,73389,1397.63356000,67007146.18360260,0
1648558800000,47843.32000000,47897.49000000,47544.99000000,47695.81000000,2389.57973000,1648562399999,114129692.95784560,64814,1174.50946000,56101212.46282830,0
1648562400000,47695.81000000,47852.35000000,47596.85000000,47803.00000000,1827.99107000,1648565999999,87270775.32197840,47699,886.71626000,42336632.86572160,0
1648566000000,47803.01000000,48020.00000000,47345.00000000,47440.00000000,2573.98500000,1648569599999,122795393.75618830,66428,1117.99468000,53350511.42265880,0
1648569600000,47440.00000000,47547.00000000,47105.50000000,47491.50000000,3147.06478000,1648573199999,148936303.19595380,80227,1504.46997000,71200626.25237280,0
1648573200000,47491.51000000,47499.99000000,47143.58000000,47456.48000000,1601.33514000,1648576799999,75777988.67051610,49040,727.89786000,34450089.20913400,0
1648576800000,47456.48000000,47586.58000000,47368.40000000,47519.49000000,1083.65407000,1648580399999,51476907.62185650,37839,520.36723000,24720439.88744650,0
1648580400000,47519.50000000,47871.02000000,47497.57000000,47701.49000000,1941.55433000,1648583999999,92624621.79605730,46668,1131.37304000,53967509.48056180,0
1648584000000,47701.49000000,47726.00000000,47318.94000000,47477.84000000,972.59607000,1648587599999,46240690.41236890,38181,473.17398000,22498076.68826010,0
1648587600000,47477.85000000,47520.00000000,47180.00000000,47270.18000000,1038.22732000,1648591199999,49163847.57514690,38465,452.15633000,21412691.24773950,0
1648591200000,47270.19000000,47397.89000000,46950.85000000,47331.12000000,2206.81099000,1648594799999,104162439.33011380,58299,1056.62672000,49880926.26439670,0
1648594800000,47331.13000000,47515.95000000,47297.73000000,47434.80000000,895.34477000,1648598399999,42453894.78509300,39998,452.75342000,21467371.41013250,0
1648598400000,47434.79000000,47439.55000000,47092.55000000,47245.21000000,1179.51085000,1648601999999,55750060.13775030,40518,547.55433000,25881402.92176640,0
1648602000000,47245.21000000,47245.22000000,46445.42000000,46865.28000000,3566.23704000,1648605599999,167054818.91741130,80104,1758.33207000,82372168.82104810,0
1648605600000,46865.28000000,47306.65000000,46800.00000000,47209.25000000,2860.38220000,1648609199999,134638388.63767760,52890,1883.80786000,88644850.36494730,0
1648609200000,47209.25000000,47457.16000000,47200.00000000,47435.46000000,1336.62288000,1648612799999,63311461.56209980,34288,714.88578000,33858432.70981860,0
1648612800000,47435.46000000,47462.00000000,47140.46000000,47238.67000000,1294.76891000,1648616399999,61224859.84951010,36613,554.93774000,26241347.61869630,0
1648616400000,47238.68000000,47550.64000000,47194.00000000,47484.99000000,1184.69930000,1648619999999,56146839.58580810,36544,615.71900000,29184823.53962390,0
1648620000000,47484.99000000,47580.00000000,47349.92000000,47408.20000000,1102.10415000,1648623599999,52312730.73387490,36068,602.56987000,28605281.82544350,0
1648623600000,47408.19000000,47521.13000000,47335.63000000,47384.44000000,1140.75646000,1648627199999,54113075.56692120,38475,517.47371000,24545598.77499730,0
1648627200000,47384.44000000,47500.00000000,47190.86000000,47435.05000000,1864.29364000,1648630799999,88288779.18664450,43258,912.58090000,43222601.43845950,0
1648630800000,47435.05000000,47456.08000000,47210.00000000,47257.91000000,952.91344000,1648634399999,45086914.42171730,34711,444.08306000,21010571.72809930,0
1648634400000,47257.91000000,47327.99000000,47206.01000000,47269.99000000,990.85608000,1648637999999,46832733.61234340,31905,518.62835000,24512092.67700470,0
1648638000000,47270.00000000,47465.65000000,47064.81000000,47319.91000000,1631.17178000,1648641599999,77160294.87454190,43082,805.46913000,38101151.81350980,0
1648641600000,47319.92000000,47344.50000000,47150.49000000,47294.98000000,1319.59342000,1648645199999,62337672.08871570,39996,611.72859000,28894896.33464680,0
1648645200000,47294.98000000,47309.02000000,46897.00000000,46984.00000000,2650.21970000,1648648799999,124704751.79984100,60436,1322.12494000,62205166.16812550,0
1648648800000,46984.01000000,47232.00000000,46869.00000000,47113.49000000,1945.04926000,1648652399999,91546556.71067880,58115,965.12540000,45425413.10745200,0
1648652400000,47113.49000000,47180.74000000,46910.46000000,47160.81000000,1350.67523000,1648655999999,63538547.87265450,50315,662.80972000,31179038.51739920,0
1648656000000,47160.82000000,47350.40000000,47024.46000000,47248.66000000,2117.17927000,1648659599999,99923068.65417220,46794,970.67617000,45811695.91719240,0
1648659600000,47248.66000000,47700.22000000,47179.94000000,47659.50000000,2405.56087000,1648663199999,114170187.82323110,54935,1307.77865000,62072314.04205450,0
1648663200000,47659.50000000,47690.18000000,47070.26000000,47130.01000000,2066.25048000,1648666799999,98095517.82362130,53864,952.41756000,45214428.56299120,0
1648666800000,47130.02000000,47187.49000000,46831.81000000,47073.89000000,2213.70753000,1648670399999,104067212.65833460,56561,1078.51649000,50705173.89111840,0
1648670400000,47073.89000000,47274.95000000,47009.96000000,47258.88000000,1070.98384000,1648673999999,50464862.17226460,31469,582.96813000,27469082.77973320,0
1648674000000,47258.89000000,47292.68000000,46908.04000000,46987.49000000,1220.06753000,1648677599999,57445215.15805840,36397,574.56374000,27049958.48112230,0
1648677600000,46987.49000000,47130.54000000,46850.00000000,47104.52000000,1772.73570000,1648681199999,83283827.85602060,41404,1000.44315000,47008092.67645330,0
1648681200000,47104.51000000,47239.06000000,47001.96000000,47067.99000000,1710.86894000,1648684799999,80654182.17921910,42865,991.23965000,46731353.85657500,0
1648684800000,47067.99000000,47273.50000000,46973.91000000,47154.06000000,1252.43133000,1648688399999,59047828.60769830,37622,560.51789000,26426613.77911150,0
1648688400000,47154.06000000,47425.21000000,47142.21000000,47400.00000000,1228.34803000,1648691999999,58081315.62439050,35614,651.36084000,30802086.94797390,0
1648692000000,47400.00000000,47418.13000000,47172.51000000,47220.00000000,843.91850000,1648695599999,39906351.74726800,36175,382.95447000,18106928.06124440,0
1648695600000,47219.99000000,47260.44000000,47070.01000000,47095.56000000,955.71377000,1648699199999,45079743.10607640,34259,474.01394000,22359094.54041310,0
1648699200000,47095.55000000,47150.00000000,46987.15000000,47020.01000000,1167.47059000,1648702799999,54924966.34867520,33727,464.48960000,21853258.80430430,0
1648702800000,47020.01000000,47138.87000000,46898.12000000,47095.23000000,1703.24242000,1648706399999,80067202.32452710,38049,894.47560000,42040617.14976230,0
1648706400000,47095.23000000,47170.71000000,47027.27000000,47113.93000000,788.09302000,1648709999999,37116525.78465170,29760,411.55749000,19382897.73845130,0
1648710000000,47113.94000000,47168.92000000,47050.05000000,47160.76000000,764.09285000,1648713599999,35996890.79750870,34012,412.28519000,19422916.37018780,0
1648713600000,47160.75000000,47325.00000000,47000.00000000,47245.22000000,1820.46660000,1648717199999,85897799.39591390,53828,797.49921000,37632815.66354850,0
1648717200000,47245.23000000,47343.75000000,47110.00000000,47301.02000000,1360.37142000,1648720799999,64233932.63338760,34292,646.88292000,30545609.16561270,0
1648720800000,47301.03000000,47386.70000000,47210.93000000,47276.37000000,1212.74158000,1648724399999,57346663.93875830,36850,544.53838000,25749529.16316980,0
1648724400000,47276.36000000,47279.70000000,47080.00000000,47152.01000000,1113.78039000,1648727999999,52528291.63942400,40025,473.86767000,22349092.13695180,0
1648728000000,47152.00000000,47540.46000000,47108.37000000,47395.76000000,2233.31954000,1648731599999,105754031.68088410,57780,1222.70070000,57898798.54217090,0
1648731600000,47395.75000000,47600.00000000,46913.12000000,46913.13000000,3811.97389000,1648735199999,179766072.33747580,78378,1740.59975000,82103572.53067860,0
1648735200000,46913.13000000,46913.51000000,46230.00000000,46690.48000000,6938.03160000,1648738799999,322651130.92882810,155410,3186.30466000,148158838.75462390,0
1648738800000,46690.48000000,46799.00000000,46356.23000000,46453.81000000,2398.12841000,1648742399999,111630096.22924280,69526,1119.67571000,52121888.09410210,0
1648742400000,46453.81000000,46492.65000000,45669.00000000,45688.80000000,6315.81153000,1648745999999,290514278.28878110,143756,2779.39695000,127852058.44726120,0
1648746000000,45688.80000000,45891.94000000,45651.35000000,45820.00000000,2363.95325000,1648749599999,108247373.69161410,64559,1225.24580000,56103971.15937060,0
1648749600000,45819.99000000,45962.08000000,45595.28000000,45957.27000000,1822.32955000,1648753199999,83456669.47258360,54649,946.31150000,43341485.41776020,0
1648753200000,45957.27000000,45987.94000000,45500.00000000,45581.97000000,2165.48834000,1648756799999,99001442.66528660,56751,903.94755000,41319029.79505010,0
1648756800000,45581.98000000,45790.00000000,45519.03000000,45745.46000000,1550.11357000,1648760399999,70761370.85094680,40487,820.00555000,37423972.62348340,0
1648760400000,45745.45000000,45849.99000000,45647.01000000,45757.19000000,887.89890000,1648763999999,40633754.72242030,30025,443.36795000,20289169.48280380,0
1648764000000,45757.19000000,45820.34000000,45660.68000000,45787.85000000,1058.12591000,1648767599999,48409083.90921990,32731,506.21392000,23160465.49461980,0
1648767600000,45787.85000000,45787.86000000,45200.00000000,45510.34000000,2889.28168000,1648771199999,131432343.84302130,62276,1271.26004000,57833960.77995490,0
1648771200000,45510.35000000,45644.86000000,45351.73000000,45541.50000000,1838.20071000,1648774799999,83712318.65105210,51792,940.42832000,42827268.69736760,0
1648774800000,45542.16000000,45542.17000000,44868.00000000,44923.77000000,4127.99675000,1648778399999,186365597.08843290,76504,1892.75020000,85445203.53523660,0
1648778400000,44923.77000000,45049.03000000,44200.00000000,44392.71000000,5752.16535000,1648781999999,256708976.05610860,108602,2428.04740000,108410905.37738280,0
1648782000000,44392.71000000,44599.99000000,44273.44000000,44599.98000000,2692.58541000,1648785599999,119680879.01506450,60370,1445.07602000,64230409.86632710,0
1648785600000,44599.98000000,44780.01000000,44547.11000000,44642.44000000,1723.22376000,1648789199999,76979363.54545760,47181,892.21570000,39858911.62263320,0
1648789200000,44642.44000000,44789.99000000,44583.23000000,44646.16000000,1456.34706000,1648792799999,65073274.73490560,38119,753.83435000,33682362.21035760,0
1648792800000,44646.15000000,44848.44000000,44567.94000000,44803.70000000,1404.92923000,1648796399999,62845996.42683060,40449,750.69734000,33583875.17356690,0
1648796400000,44803.70000000,45110.81000000,44801.00000000,45015.69000000,2596.94132000,1648799999999,116686645.59596180,53003,1426.78795000,64100567.48764770,0
1648800000000,45015.68000000,45323.91000000,45008.24000000,45137.06000000,2537.07775000,1648803599999,114615063.70066640,58677,1209.63987000,54639250.12581990,0
1648803600000,45137.05000000,45243.20000000,44990.48000000,45076.00000000,2072.54564000,1648807199999,93524161.40188870,52941,997.66958000,45020617.99468180,0
1648807200000,45076.01000000,45234.56000000,45019.80000000,45223.00000000,1090.16037000,1648810799999,49182791.17817320,36650,581.83843000,26249962.12717750,0
1648810800000,45223.00000000,45283.17000000,45022.82000000,45064.26000000,1890.82640000,1648814399999,85387616.86200620,42903,1002.99984000,45294109.15307700,0
1648814400000,45064.25000000,45416.98000000,44701.01000000,45245.66000000,3791.81322000,1648817999999,170804648.24079660,79008,1840.45560000,82915976.70431040,0
1648818000000,45245.66000000,45603.85000000,45237.91000000,45430.12000000,2943.26062000,1648821599999,133760900.72507330,71861,1477.20493000,67128400.15559280,0
1648821600000,45430.12000000,46180.77000000,45420.00000000,46128.91000000,3713.30259000,1648825199999,169763018.12384010,82194,1960.47242000,89629876.59892140,0
1648825200000,46128.92000000,46720.09000000,46113.08000000,46532.00000000,5320.03900000,1648828799999,247273392.41938850,111491,2747.54932000,127702116.27044060,0
1648828800000,46531.99000000,46587.81000000,46025.29000000,46025.29000000,2822.94745000,1648832399999,130828812.35590930,71038,1327.15806000,61498418.18281240,0
1648832400000,46025.29000000,46549.31000000,45893.98000000,46465.50000000,2055.44446000,1648835999999,95076131.91871690,61990,1106.45171000,51181278.42600240,0
1648836000000,46465.48000000,46602.00000000,46250.00000000,46334.63000000,1713.01446000,1648839599999,79510199.75541850,45355,869.25592000,40348107.72571180,0
1648839600000,46334.62000000,46394.64000000,46140.00000000,46361.68000000,1361.13144000,1648843199999,62955535.05964690,41736,748.88331000,34637435.79863840,0
1648843200000,46361.68000000,46380.16000000,46075.85000000,46145.38000000,889.16549000,1648846799999,41131284.72994440,36878,411.65978000,19042909.22839390,0
1648846800000,46145.37000000,46439.56000000,46142.00000000,46305.07000000,704.81870000,1648850399999,32619711.04074360,35113,383.51116000,17750267.99298380,0
1648850400000,46305.07000000,46398.00000000,46150.00000000,46368.41000000,1035.63658000,1648853999999,47953309.67930140,34860,490.06795000,22692819.05037670,0
1648854000000,46368.42000000,46368.42000000,46120.20000000,46283.49000000,737.49098000,1648857599999,34093262.56498320,33501,356.72105000,16488882.33507660,0
1648857600000,46283.49000000,47213.00000000,46081.93000000,46894.92000000,4001.40201000,1648861199999,186446899.25149830,86675,2385.53846000,111160338.60757710,0
1648861200000,46894.91000000,47073.67000000,46501.00000000,46745.50000000,2867.03679000,1648864799999,134071807.96090380,58705,1405.42848000,65726742.67166230,0
1648864800000,46745.49000000,46844.59000000,46233.83000000,46497.90000000,1920.91296000,1648868399999,89450949.51006590,48722,965.29611000,44946750.46926820,0
1648868400000,46497.90000000,46599.94000000,46371.00000000,46599.93000000,775.09354000,1648871999999,36022393.48226170,34611,371.91599000,17284372.66380420,0
1648872000000,46599.93000000,46684.40000000,46489.50000000,46529.71000000,791.21832000,1648875599999,36842088.24391540,28419,391.26422000,18219157.02725330,0
1648875600000,46529.70000000,46600.00000000,46410.63000000,46541.38000000,658.54109000,1648879199999,30632784.33925630,25191,333.66018000,15519933.47525310,0
1648879200000,46541.38000000,46648.73000000,46462.79000000,46632.28000000,916.97927000,1648882799999,42670943.23575760,27577,519.39052000,24167045.55955630,0
1648882800000,46632.28000000,46644.42000000,46419.38000000,46584.49000000,945.54588000,1648886399999,43993250.30785380,33276,439.96670000,20470352.30555450,0
1648886400000,46584.49000000,46589.64000000,46490.00000000,46551.39000000,999.53272000,1648889999999,46525526.37486290,32663,449.79616000,20935382.46029830,0
1648890000000,46551.40000000,46734.76000000,46515.75000000,46682.50000000,1110.14138000,1648893599999,51752453.38252960,32720,578.45486000,26969385.07214340,0
1648893600000,46682.50000000,46719.49000000,46548.41000000,46719.49000000,919.09468000,1648897199999,42845593.86759790,31544,405.05368000,18883919.20813300,0
1648897200000,46719.49000000,46753.15000000,46542.84000000,46542.84000000,782.48373000,1648900799999,36495218.88669010,32051,364.94186000,17020606.11553660,0
1648900800000,46542.84000000,46880.97000000,46225.75000000,46717.49000000,3429.52786000,1648904399999,159940563.74980880,71117,1789.54313000,83443445.01153610,0
1648904400000,46717.49000000,46941.11000000,46648.68000000,46735.11000000,1652.80154000,1648907999999,77372475.20303130,47434,845.57941000,39582609.12204970,0
1648908000000,46735.10000000,46801.50000000,46571.59000000,46617.07000000,1010.07016000,1648911599999,47136033.89785710,40832,533.12030000,24879066.15520540,0
1648911600000,46617.08000000,46617.08000000,46130.03000000,46295.06000000,2383.16797000,1648915199999,110450864.43948100,71648,1121.44948000,51974124.69809910,0
1648915200000,46295.06000000,46425.49000000,46155.00000000,46307.06000000,1402.52837000,1648918799999,64948476.84513200,53028,643.04650000,29776712.38197890,0
1648918800000,46307.06000000,46487.01000000,46252.44000000,46359.10000000,1042.49929000,1648922399999,48347937.59604310,35079,484.12281000,22451656.71764870,0
1648922400000,46359.10000000,46394.77000000,45620.00000000,45831.61000000,4041.02577000,1648925999999,185608985.46341000,87171,1846.94332000,84809060.29880590,0
1648926000000,45831.61000000,46252.21000000,45811.03000000,46120.24000000,1267.14345000,1648929599999,58394165.72917840,34631,703.50983000,32416168.51878300,0
1648929600000,46120.25000000,46350.00000000,46026.88000000,46181.06000000,1426.80984000,1648933199999,65957150.30648170,37530,687.33967000,31771507.49531230,0
1648933200000,46181.06000000,46317.85000000,45909.04000000,46231.00000000,831.63584000,1648936799999,38373390.99987270,33571,407.83108000,18818349.71752630,0
1648936800000,46231.00000000,46333.26000000,46040.55000000,46110.77000000,813.51338000,1648940399999,37565327.44655220,33154,413.59754000,19095869.59728150,0
1648940400000,46110.77000000,46148.74000000,45756.94000000,45811.00000000,1084.82998000,1648943999999,49845473.91935200,39367,476.14050000,21875256.21862520,0
1648944000000,45810.99000000,46065.21000000,45774.64000000,46065.21000000,1461.10347000,1648947599999,67092100.45710680,40370,725.91999000,33329277.40790810,0
1648947600000,46065.21000000,46065.83000000,45530.92000000,45846.00000000,2005.70992000,1648951199999,91708938.61038820,53797,924.45944000,42265412.96310500,0
1648951200000,45845.99000000,45960.55000000,45760.25000000,45776.83000000,808.43964000,1648954799999,37088097.96363270,32131,392.18612000,17995802.68082110,0
1648954800000,45776.84000000,45970.00000000,45718.23000000,45943.25000000,678.82675000,1648958399999,31151038.32884800,26923,361.27214000,16577779.32677570,0
1648958400000,45943.26000000,46364.19000000,45927.83000000,46364.18000000,896.84849000,1648961999999,41379315.54551270,29328,479.97784000,22143999.57429740,0
1648962000000,46364.18000000,46380.96000000,46225.00000000,46355.93000000,735.75202000,1648965599999,34067348.22748340,24249,374.80331000,17352517.68500450,0
1648965600000,46355.93000000,46570.00000000,46312.04000000,46432.70000000,1561.68757000,1648969199999,72510596.78078720,37963,775.73144000,36015453.39806710,0
1648969200000,46432.69000000,46465.55000000,46291.56000000,46363.82000000,947.44176000,1648972799999,43925522.96547360,35608,481.02399000,22299454.03497630,0
1648972800000,46363.83000000,46416.75000000,46219.08000000,46271.68000000,634.83020000,1648976399999,29407447.49706180,26686,303.61585000,14064747.51007630,0
1648976400000,46271.67000000,46446.80000000,46168.92000000,46362.66000000,986.69853000,1648979999999,45701195.55354250,31703,466.29735000,21596563.44291590,0
1648980000000,46362.66000000,46400.00000000,46122.62000000,46180.00000000,794.41828000,1648983599999,36727687.10456190,26770,396.26991000,18320932.63992460,0
1648983600000,46180.00000000,46332.83000000,46076.92000000,46252.59000000,736.22899000,1648987199999,34015872.21660680,27409,371.42607000,17159480.09328180,0
1648987200000,46252.59000000,46435.08000000,46188.00000000,46383.12000000,836.19483000,1648990799999,38747265.41364010,28344,453.25016000,21003455.61853740,0
1648990800000,46383.12000000,46670.04000000,46272.44000000,46441.27000000,2559.85630000,1648994399999,119061497.42718770,48069,1406.60747000,65427483.89217950,0
1648994400000,46441.27000000,46633.75000000,46301.67000000,46633.75000000,1011.00006000,1648997999999,46945417.78747110,35700,509.23169000,23646213.26363170,0
1648998000000,46633.74000000,46723.00000000,46381.00000000,46412.49000000,1369.61349000,1649001599999,63776925.61394300,43826,650.22107000,30282522.73184380,0
1649001600000,46412.49000000,46519.35000000,46220.16000000,46293.50000000,1220.80719000,1649005199999,56549234.98760320,49568,568.31184000,26324554.17394130,0
1649005200000,46293.49000000,46411.11000000,46240.46000000,46394.95000000,992.49464000,1649008799999,45976761.91566740,32735,440.22691000,20393979.21170370,0
1649008800000,46394.96000000,46770.65000000,46352.04000000,46586.31000000,1291.76765000,1649012399999,60128774.77324480,36262,659.65920000,30700931.78779700,0
1649012400000,46586.31000000,46698.82000000,46400.41000000,46405.50000000,1661.83352000,1649015999999,77293598.90111150,39768,809.29577000,37637607.06667840,0
1649016000000,46405.49000000,46482.33000000,46363.96000000,46365.02000000,590.68009000,1649019599999,27420106.24959630,28409,286.12982000,13282196.18944980,0
1649019600000,46365.01000000,46980.00000000,46332.25000000,46980.00000000,1526.86140000,1649023199999,71235274.18471760,44776,880.97108000,41105314.20613220,0
1649023200000,46980.00000000,47444.11000000,46584.63000000,46695.11000000,5819.85205000,1649026799999,273820107.07746880,123236,2953.55280000,138986114.48012580,0
1649026800000,46695.10000000,46711.58000000,46248.84000000,46407.35000000,2265.73110000,1649030399999,105269567.46814770,62933,1069.73941000,49704181.43634330,0
1649030400000,46407.36000000,46461.14000000,45744.77000000,45862.08000000,4363.15119000,1649033999999,201250576.23375950,87918,1965.92823000,90677731.70287220,0
1649034000000,45862.08000000,46049.04000000,45757.41000000,45863.28000000,1242.48919000,1649037599999,57007836.60793160,39010,605.18050000,27767913.94495150,0
1649037600000,45863.28000000,46068.38000000,45756.94000000,46036.97000000,1078.88949000,1649041199999,49540674.53184980,33645,554.91575000,25479536.24217340,0
1649041200000,46036.96000000,46174.46000000,46000.00000000,46005.44000000,691.29706000,1649044799999,31870691.81826000,33532,337.15861000,15543073.00393420,0
1649044800000,46005.43000000,46153.84000000,45834.39000000,46075.85000000,1369.82887000,1649048399999,63008959.71267200,47590,723.70413000,33278339.89777480,0
1649048400000,46075.85000000,46244.01000000,46025.27000000,46231.67000000,890.94553000,1649051999999,41131852.23255660,33628,477.80638000,22059724.56589760,0
1649052000000,46231.67000000,46293.38000000,46162.63000000,46200.00000000,770.30602000,1649055599999,35602925.56894240,25159,373.15394000,17245490.18743760,0
1649055600000,46200.00000000,46227.00000000,46083.62000000,46173.99000000,965.67336000,1649059199999,44561915.19335820,27283,466.83833000,21541800.88089450,0
1649059200000,46174.00000000,46287.97000000,45964.20000000,46158.42000000,1390.83747000,1649062799999,64138788.60354810,36972,692.95410000,31954820.39360580,0
1649062800000,46158.41000000,46158.42000000,45863.91000000,45904.99000000,1434.95981000,1649066399999,65987963.54808690,46230,654.09947000,30076890.35857990,0
1649066400000,45905.00000000,46048.36000000,45787.00000000,45996.00000000,1846.30390000,1649069999999,84776174.56729200,56633,887.47272000,40754401.70785020,0
1649070000000,45996.00000000,46199.11000000,45921.01000000,46160.09000000,1141.58599000,1649073599999,52647768.78086720,42923,577.56510000,26638277.04351460,0
1649073600000,46160.08000000,46249.00000000,45902.00000000,46006.58000000,1240.20844000,1649077199999,57158354.97340780,45344,590.35610000,27208301.23562790,0
1649077200000,46006.59000000,46239.14000000,45869.00000000,46168.57000000,1653.24432000,1649080799999,76172448.26480800,50788,818.93992000,37733370.80566780,0
1649080800000,46168.56000000,46359.00000000,45868.27000000,45896.98000000,2824.34268000,1649084399999,130244214.97815890,53514,1460.98673000,67418397.53741280,0
1649084400000,45896.98000000,45957.49000000,45555.00000000,45633.88000000,2842.31142000,1649087999999,129876790.26040200,70413,1274.72937000,58243825.52832150,0
1649088000000,45633.88000000,45815.82000000,45566.37000000,45700.01000000,1290.24719000,1649091599999,58972304.44761500,45803,644.65966000,29464587.53642740,0
1649091600000,45700.01000000,45766.40000000,45176.90000000,45375.27000000,3436.09838000,1649095199999,156136727.08644060,73417,1491.79100000,67774064.96929890,0
1649095200000,45375.28000000,45531.42000000,45118.00000000,45507.44000000,2231.03520000,1649098799999,101102628.24590940,55101,1142.73729000,51789678.22803540,0
1649098800000,45507.45000000,45940.35000000,45507.44000000,45925.76000000,1775.72292000,1649102399999,81276899.26917350,47996,902.34701000,41296213.27398740,0
1649102400000,45925.77000000,46377.84000000,45626.02000000,46307.50000000,4249.00509000,1649105999999,195553414.38548870,65211,2253.18943000,103732913.17545460,0
1649106000000,46307.51000000,46588.85000000,46177.49000000,46449.06000000,2177.02783000,1649109599999,101112607.53667270,53415,1159.89606000,53872937.55149560,0
