open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1672660800000,16735.51000000,16746.29000000,16719.30000000,16721.54000000,4262.00363000,1672664399999,71316441.96233500,178620,2122.56634000,35518307.47697430,0
1672664400000,16721.96000000,16725.60000000,16685.00000000,16694.78000000,5598.29706000,1672667999999,93533995.72530080,191106,2582.79375000,43153454.70825560,0
1672668000000,16695.12000000,16710.41000000,16669.15000000,16698.69000000,5460.35075000,1672671599999,91162148.00261960,184159,2714.72753000,45323673.49739060,0
1672671600000,16698.69000000,16750.00000000,16692.01000000,16734.66000000,6426.56347000,1672675199999,107460985.33313840,202055,3378.12058000,56486919.06999990,0
1672675200000,16734.66000000,16739.64000000,16708.23000000,16710.88000000,3861.02010000,1672678799999,64588414.48858350,155899,1880.51460000,31458598.30037140,0
1672678800000,16710.69000000,16723.00000000,16707.12000000,16715.42000000,3035.91493000,1672682399999,50742538.92528590,124972,1622.97060000,27126765.99948590,0
1672682400000,16715.42000000,16731.71000000,16707.47000000,16723.81000000,2810.69400000,1672685999999,46983603.55128470,113864,1469.96642000,24572110.71464560,0
1672686000000,16723.64000000,16738.22000000,16715.88000000,16737.56000000,2607.10750000,1672689599999,43605490.28585510,108373,1316.05853000,22012453.05033540,0
1672689600000,16737.56000000,16738.23000000,16709.29000000,16728.52000000,2881.53898000,1672693199999,48193479.81350030,111822,1417.43862000,23706442.16617880,0
1672693200000,16728.52000000,16799.23000000,16718.41000000,16757.76000000,3771.07914000,1672696799999,63136180.12591220,119524,2033.27194000,34043117.78240740,0
1672696800000,16757.76000000,16763.78000000,16690.18000000,16698.40000000,5609.15100000,1672700399999,93779389.41868210,172674,2761.75077000,46172269.71677960,0
1672700400000,16698.40000000,16722.98000000,16660.51000000,16672.87000000,6806.55328000,1672703999999,113657537.77110640,176341,3245.25604000,54192976.31223880,0
1672704000000,16672.78000000,16706.14000000,16647.81000000,16695.59000000,5684.61483000,1672707599999,94846159.43948650,178957,2884.00666000,48118051.91409490,0
1672707600000,16695.59000000,16696.04000000,16651.42000000,16677.60000000,5606.20770000,1672711199999,93464173.92456350,183645,2784.63174000,46424277.43342050,0
1672711200000,16677.60000000,16688.53000000,16671.60000000,16674.03000000,4217.23484000,1672714799999,70343075.58565940,157371,2049.00981000,34177594.99257770,0
1672714800000,16674.04000000,16700.28000000,16666.91000000,16691.81000000,4675.39859000,1672718399999,78006697.46434890,182489,2436.93728000,40659273.09223990,0
1672718400000,16691.81000000,16699.63000000,16681.79000000,16685.64000000,3591.36818000,1672721999999,59941732.10629340,145297,1762.11800000,29410894.25590270,0
1672722000000,16685.21000000,16727.72000000,16683.31000000,16725.50000000,5214.59458000,1672725599999,87105306.88916970,200678,2673.69196000,44662472.56828210,0
1672725600000,16725.50000000,16778.40000000,16722.31000000,16727.58000000,7123.40419000,1672729199999,119264921.74401050,246428,3580.67404000,59950558.52205690,0
1672729200000,16727.58000000,16732.64000000,16707.57000000,16729.74000000,5504.97638000,1672732799999,92050875.36868820,194877,2716.38793000,45422579.62710700,0
1672732800000,16730.15000000,16735.84000000,16698.15000000,16715.22000000,7060.75169000,1672736399999,118021480.48860610,245378,3481.85871000,58200411.08329660,0
1672736400000,16714.77000000,16766.00000000,16714.00000000,16741.31000000,6977.90665000,1672739999999,116782574.61113370,228859,3576.63537000,59859939.11221690,0
1672740000000,16741.22000000,16749.10000000,16721.89000000,16724.32000000,5640.04790000,1672743599999,94391896.86650100,189848,2792.93992000,46743146.10897220,0
1672743600000,16724.00000000,16737.58000000,16709.87000000,16721.03000000,5897.45752000,1672747199999,98640536.20672680,192787,2844.17647000,47572358.38834780,0
1672747200000,16721.42000000,16728.02000000,16703.00000000,16710.85000000,6466.63588000,1672750799999,108107435.20856970,218679,3212.45692000,53705727.38792990,0
1672750800000,16710.85000000,16739.93000000,16709.41000000,16725.53000000,7567.34193000,1672754399999,126566700.40178090,230916,3738.12604000,62522130.45959890,0
1672754400000,16725.53000000,16773.00000000,16631.95000000,16661.23000000,15670.06766000,1672757999999,262096359.28046090,373748,7549.53611000,126288218.10367290,0
1672758000000,16662.08000000,16683.45000000,16617.79000000,16676.94000000,12427.73835000,1672761599999,206974952.56093540,341217,6326.82445000,105369220.90314750,0
1672761600000,16677.54000000,16688.20000000,16611.30000000,16622.58000000,10273.56889000,1672765199999,171059532.68582570,292918,4965.67112000,82681953.16092640,0
1672765200000,16621.93000000,16644.00000000,16605.28000000,16633.65000000,6785.77064000,1672768799999,112832933.44540890,216213,3436.77780000,57147219.03747920,0
1672768800000,16633.15000000,16653.53000000,16626.80000000,16645.08000000,5698.95938000,1672772399999,94837271.16570220,192540,2902.77156000,48306599.66208200,0
1672772400000,16644.51000000,16657.54000000,16622.41000000,16643.37000000,6760.83384000,1672775999999,112492775.67993760,207378,3384.91663000,56322061.76256410,0
1672776000000,16643.77000000,16680.44000000,16640.40000000,16661.37000000,7053.06124000,1672779599999,117496354.64207580,212474,3547.08396000,59090057.06569670,0
1672779600000,16661.37000000,16685.73000000,16658.36000000,16664.63000000,4588.95144000,1672783199999,76484018.00419620,160110,2381.39976000,39691884.70494700,0
1672783200000,16664.44000000,16680.37000000,16647.71000000,16677.11000000,3839.28133000,1672786799999,63969430.66029510,137105,1932.85107000,32205839.74910110,0
1672786800000,16677.11000000,16695.00000000,16667.16000000,16675.18000000,5215.36370000,1672790399999,86988721.89529230,167684,2634.27915000,43938933.61801370,0
1672790400000,16675.65000000,16677.15000000,16652.66000000,16660.53000000,4922.78018000,1672793999999,82045497.50224530,167247,2453.25459000,40887699.77244870,0
1672794000000,16660.53000000,16737.23000000,16657.68000000,16701.97000000,9492.81204000,1672797599999,158571956.88188310,283396,4797.98717000,80147221.55739950,0
1672797600000,16701.63000000,16754.52000000,16701.50000000,16736.52000000,9182.69030000,1672801199999,153616084.23725190,268479,4757.49231000,79590044.61974050,0
1672801200000,16736.52000000,16877.65000000,16736.39000000,16862.02000000,18306.29002000,1672804799999,307824248.82188540,394599,9276.16324000,155973436.24354450,0
1672804800000,16862.61000000,16910.98000000,16849.44000000,16860.50000000,10155.76424000,1672808399999,171357938.30591360,282743,5173.10500000,87286499.10249840,0
1672808400000,16861.05000000,16867.22000000,16840.36000000,16857.57000000,6067.90040000,1672811999999,102249749.75041010,210434,2951.20322000,49730794.51139980,0
1672812000000,16857.57000000,16880.00000000,16849.31000000,16878.18000000,6314.32318000,1672815599999,106464166.04508330,230470,3140.79730000,52957131.96662360,0
1672815600000,16878.87000000,16891.27000000,16850.00000000,16869.44000000,7732.26528000,1672819199999,130418096.25295220,250564,3864.29055000,65178944.82043900,0
1672819200000,16869.49000000,16919.00000000,16833.50000000,16864.95000000,10747.14204000,1672822799999,181288240.44168990,311297,5404.96717000,91178644.97595930,0
1672822800000,16864.51000000,16869.70000000,16831.13000000,16844.91000000,7428.47586000,1672826399999,125197295.60628100,235318,3681.91429000,62053678.21735860,0
1672826400000,16844.69000000,16848.06000000,16832.10000000,16844.92000000,6103.39721000,1672829999999,102788849.30961470,210401,2973.60673000,50079913.52317420,0
1672830000000,16845.30000000,16854.24000000,16834.42000000,16835.35000000,6041.62493000,1672833599999,101779633.40897630,207328,2956.60873000,49809128.10457450,0
1672833600000,16835.35000000,16846.95000000,16804.08000000,16812.19000000,8292.10960000,1672837199999,139541222.11037050,248651,4059.45050000,68314462.22902570,0
1672837200000,16812.57000000,16837.34000000,16808.55000000,16828.20000000,6632.83668000,1672840799999,111597542.67064310,219504,3312.69191000,55736448.21090060,0
1672840800000,16828.40000000,16863.09000000,16795.24000000,16830.12000000,11666.84154000,1672844399999,196293731.15717320,315612,5624.45249000,94629534.05281470,0
1672844400000,16830.12000000,16858.51000000,16765.30000000,16854.05000000,14251.27171000,1672847999999,239618080.88235180,371203,7193.19936000,120953049.26550060,0
1672848000000,16853.55000000,16897.00000000,16829.00000000,16858.85000000,10314.19057000,1672851599999,173920165.14991850,305764,4861.26134000,81975359.90166000,0
1672851600000,16858.85000000,16940.00000000,16849.50000000,16893.24000000,11064.92581000,1672855199999,186937557.18572030,311073,5632.47193000,95163008.72801240,0
1672855200000,16892.98000000,16985.91000000,16872.07000000,16948.04000000,11575.12283000,1672858799999,195969705.91757470,317047,5835.31179000,98796754.73329190,0
1672858800000,16948.04000000,16991.87000000,16787.85000000,16842.36000000,19122.11255000,1672862399999,322579451.21144870,423861,9344.05549000,157633396.52998460,0
1672862400000,16842.32000000,16852.23000000,16777.00000000,16806.49000000,10533.90467000,1672865999999,177165368.35712660,268558,5259.95914000,88469597.73282790,0
1672866000000,16806.49000000,16832.73000000,16793.73000000,16826.81000000,4532.62963000,1672869599999,76219062.19117180,156113,2301.70362000,38705987.58435070,0
1672869600000,16827.21000000,16853.71000000,16814.93000000,16826.68000000,4037.94925000,1672873199999,67956669.10320080,135342,2054.98439000,34585391.29391580,0
1672873200000,16826.72000000,16869.56000000,16815.54000000,16850.36000000,5842.82810000,1672876799999,98432897.34447840,185699,2836.18276000,47780883.70793150,0
1672876800000,16850.36000000,16878.18000000,16827.24000000,16828.45000000,6623.10938000,1672880399999,111641922.29448100,207846,3142.55644000,52975090.78260140,0
1672880400000,16828.09000000,16849.99000000,16807.72000000,16832.90000000,5556.45206000,1672883999999,93529476.96792840,187493,2736.22461000,46059405.17644020,0
1672884000000,16833.37000000,16844.44000000,16823.30000000,16836.80000000,4543.82321000,1672887599999,76489071.54066000,167224,2309.77456000,38882427.55322590,0
1672887600000,16836.80000000,16838.57000000,16818.86000000,16827.71000000,5040.38256000,1672891199999,84820308.74486630,177427,2502.80271000,42118257.47025280,0
1672891200000,16827.71000000,16842.85000000,16821.21000000,16836.41000000,4379.90824000,1672894799999,73723614.20401180,147932,2184.01238000,36762131.97136210,0
1672894800000,16836.41000000,16849.37000000,16835.04000000,16844.12000000,4515.36693000,1672898399999,76051849.74302680,148896,2244.49992000,37804302.69185140,0
1672898400000,16844.12000000,16845.80000000,16812.56000000,16817.13000000,5572.14194000,1672901999999,93764301.65851280,161826,2755.53900000,46368269.10445390,0
1672902000000,16817.34000000,16824.40000000,16789.87000000,16823.64000000,6746.14124000,1672905599999,113414123.91977860,201219,3340.60263000,56161982.88383180,0
1672905600000,16823.05000000,16829.99000000,16792.85000000,16807.53000000,6447.49843000,1672909199999,108398576.97360920,191509,3244.28041000,54544586.45336960,0
1672909200000,16807.74000000,16814.23000000,16780.75000000,16807.12000000,7782.61782000,1672912799999,130743251.70700670,225224,3838.99406000,64494388.12280920,0
1672912800000,16807.22000000,16837.59000000,16803.49000000,16825.08000000,6356.79431000,1672916399999,106939536.21306300,193796,3340.51063000,56197802.94851560,0
1672916400000,16825.36000000,16839.00000000,16814.71000000,16833.60000000,5709.31049000,1672919999999,96067150.85236840,166173,2846.76245000,47901476.69578090,0
1672920000000,16833.60000000,16834.70000000,16816.68000000,16822.13000000,5387.18553000,1672923599999,90642732.51732620,163786,2576.23040000,43347229.69006540,0
1672923600000,16822.13000000,16832.54000000,16777.86000000,16780.25000000,9909.86762000,1672927199999,166534629.04063970,287955,4826.41583000,81109307.60290350,0
1672927200000,16780.79000000,16837.00000000,16753.00000000,16829.59000000,13999.13031000,1672930799999,235125372.51104340,359597,7147.23673000,120047722.86309320,0
1672930800000,16830.28000000,16879.82000000,16823.10000000,16842.94000000,12667.05102000,1672934399999,213472740.54432810,334803,6412.37882000,108066337.65455460,0
1672934400000,16842.94000000,16865.21000000,16823.22000000,16838.28000000,8528.81937000,1672937999999,143622109.81870160,230792,4137.22901000,69669448.92773320,0
1672938000000,16837.96000000,16846.88000000,16811.82000000,16814.48000000,6639.45914000,1672941599999,111731096.62156840,202437,3183.49247000,53573468.92251820,0
1672941600000,16814.18000000,16847.59000000,16800.50000000,16841.93000000,7720.01139000,1672945199999,129936408.13169040,217801,3851.32124000,64822176.73058590,0
1672945200000,16841.94000000,16875.50000000,16826.67000000,16863.85000000,7269.17460000,1672948799999,122475958.18756290,207911,3597.11959000,60608381.96064550,0
1672948800000,16864.29000000,16873.52000000,16846.63000000,16859.02000000,5979.34021000,1672952399999,100804905.97974700,190537,2848.45463000,48022912.17392740,0
1672952400000,16859.02000000,16864.84000000,16834.17000000,16848.51000000,5700.51710000,1672955999999,96047584.75041550,171266,2866.34981000,48295190.56501120,0
1672956000000,16848.51000000,16857.96000000,16832.34000000,16837.85000000,3566.06790000,1672959599999,60078976.37276150,115015,1669.05865000,28119631.51428250,0
1672959600000,16838.09000000,16847.88000000,16818.91000000,16831.85000000,6833.39561000,1672963199999,115024554.52263570,183549,3357.72464000,56519823.59348380,0
1672963200000,16831.85000000,16872.57000000,16825.85000000,16859.78000000,6280.98380000,1672966799999,105818918.55204150,187117,3250.40474000,54762771.22007580,0
1672966800000,16859.44000000,16863.16000000,16820.18000000,16827.80000000,4845.69802000,1672970399999,81642459.21353130,147724,2244.29735000,37814227.15958630,0
1672970400000,16827.45000000,16839.79000000,16802.01000000,16837.06000000,7000.67909000,1672973999999,117785716.03155570,185613,3431.49352000,57736177.14393470,0
1672974000000,16836.65000000,16842.03000000,16826.46000000,16833.56000000,4769.20542000,1672977599999,80290355.55928040,143197,2363.83602000,39795748.98729800,0
1672977600000,16833.56000000,16837.87000000,16805.31000000,16822.99000000,6236.39942000,1672981199999,104902778.37324120,169524,2944.81793000,49535339.36664300,0
1672981200000,16823.24000000,16823.63000000,16792.12000000,16810.18000000,6230.44034000,1672984799999,104737787.36570630,162086,3058.60695000,51418990.63131130,0
1672984800000,16809.74000000,16816.45000000,16779.96000000,16786.86000000,6529.22759000,1672988399999,109693209.64287010,175249,3138.11977000,52721850.46080600,0
1672988400000,16786.60000000,16802.87000000,16780.15000000,16794.06000000,5763.44917000,1672991999999,96775667.56265520,160778,3080.59468000,51727251.37008490,0
1672992000000,16794.33000000,16812.22000000,16791.47000000,16802.11000000,5475.13940000,1672995599999,92000245.54341140,164303,2761.40926000,46400964.30558100,0
1672995600000,16802.11000000,16802.27000000,16762.50000000,16787.10000000,7581.99164000,1672999199999,127242388.63231770,202502,3790.62036000,63614589.91076620,0
1672999200000,16787.10000000,16802.98000000,16760.00000000,16767.06000000,6268.17791000,1673002799999,105220392.00686530,174864,3046.86222000,51146000.10293010,0
1673002800000,16767.15000000,16772.78000000,16709.88000000,16738.22000000,10651.25261000,1673006399999,178344347.00322570,277872,4957.07445000,83001279.94486060,0
1673006400000,16738.74000000,16749.00000000,16717.66000000,16731.02000000,7194.28857000,1673009999999,120387637.73689710,209959,3615.98993000,60509810.20793420,0
1673010000000,16730.65000000,16817.00000000,16679.00000000,16774.19000000,18804.40486000,1673013599999,315027105.66741700,438616,9417.60435000,157788961.69500300,0
1673013600000,16774.19000000,16791.49000000,16720.00000000,16748.82000000,11361.10297000,1673017199999,190365576.76400040,310117,5625.09583000,94256440.90022600,0
1673017200000,16748.82000000,16849.00000000,16748.26000000,16840.82000000,15225.11473000,1673020799999,255785800.67690810,358955,7853.40187000,131939612.52605860,0
1673020800000,16840.10000000,16854.00000000,16805.04000000,16827.21000000,11411.79147000,1673024399999,192005253.39054780,267356,5676.76045000,95515554.46684580,0
1673024400000,16827.21000000,16845.78000000,16811.63000000,16821.27000000,8080.32447000,1673027999999,135943920.62368240,216114,4044.37492000,68043433.80379450,0
1673028000000,16821.58000000,16864.15000000,16821.12000000,16850.45000000,9135.64548000,1673031599999,153911962.09758430,243486,4680.42151000,78852882.27242560,0
1673031600000,16850.64000000,16965.41000000,16845.00000000,16939.91000000,14143.93623000,1673035199999,239063193.29866800,304826,7219.42743000,122023245.85824030,0
1673035200000,16940.41000000,17041.00000000,16886.21000000,16897.48000000,15953.02164000,1673038799999,270622922.39944350,344908,8031.59120000,136259158.25911920,0
1673038800000,16897.96000000,16952.70000000,16889.27000000,16931.27000000,7417.97543000,1673042399999,125523564.40032790,200345,3583.94276000,60645036.06921290,0
1673042400000,16931.27000000,16967.41000000,16930.68000000,16958.35000000,5234.95010000,1673045999999,88727869.63520320,156745,2650.85333000,44930048.39405240,0
1673046000000,16958.35000000,16980.00000000,16942.10000000,16950.65000000,5806.08379000,1673049599999,98485937.51074090,186405,2852.62882000,48388860.14551010,0
1673049600000,16950.31000000,16979.38000000,16930.46000000,16978.18000000,5467.28682000,1673053199999,92677407.89921790,165719,2698.65940000,45747521.63425550,0
1673053200000,16978.15000000,16981.91000000,16944.15000000,16950.02000000,4267.66570000,1673056799999,72384343.97351040,144217,2041.93449000,34634164.33191330,0
1673056800000,16950.02000000,16956.11000000,16936.26000000,16944.24000000,4191.36187000,1673060399999,71032563.79154250,138178,2033.91173000,34469963.85078010,0
1673060400000,16943.93000000,16958.06000000,16936.58000000,16952.46000000,4016.68993000,1673063999999,68079379.89425680,131567,1961.66987000,33249155.44215670,0
1673064000000,16952.73000000,16954.45000000,16936.04000000,16938.27000000,3778.01251000,1673067599999,64017840.21231390,127919,1791.78371000,30361688.05454240,0
1673067600000,16937.85000000,16942.06000000,16932.37000000,16934.28000000,3697.84857000,1673071199999,62633195.39620700,118636,1850.60586000,31345312.93388220,0
1673071200000,16934.02000000,16936.89000000,16922.14000000,16933.29000000,4212.49077000,1673074799999,71319380.70754340,133030,2153.68739000,36463170.28053680,0
1673074800000,16933.56000000,16948.78000000,16931.94000000,16948.09000000,3792.07998000,1673078399999,64244440.98236140,123718,1958.81229000,33185891.47624150,0
1673078400000,16948.18000000,16954.95000000,16926.99000000,16929.76000000,4917.47697000,1673081999999,83288265.05591070,139957,2349.48587000,39794289.78696010,0
1673082000000,16929.58000000,16933.95000000,16921.44000000,16928.51000000,4343.09876000,1673085599999,73520376.32594820,135203,2153.38070000,36453167.71579670,0
1673085600000,16928.78000000,16930.56000000,16912.18000000,16922.51000000,4731.06815000,1673089199999,80062242.23218720,146417,2339.56546000,39592065.65538100,0
1673089200000,16922.51000000,16925.90000000,16908.07000000,16918.30000000,4945.07877000,1673092799999,83664388.16190740,152654,2468.27996000,41760712.50430390,0
1673092800000,16918.30000000,16920.07000000,16908.00000000,16916.14000000,5565.59897000,1673096399999,94139483.88579740,153341,2779.89679000,47021257.62049090,0
1673096400000,16916.14000000,16936.58000000,16914.14000000,16919.34000000,5503.13343000,1673099999999,93145211.24074040,150682,2740.81253000,46390949.29587680,0
1673100000000,16919.34000000,16947.70000000,16908.60000000,16937.92000000,5735.37622000,1673103599999,97075151.09115840,168584,2804.46236000,47467664.03640710,0
1673103600000,16937.63000000,16947.64000000,16934.35000000,16940.42000000,3845.98614000,1673107199999,65151013.58607070,126974,1896.89938000,32133664.10022730,0
1673107200000,16940.60000000,16940.61000000,16916.00000000,16922.79000000,5124.97026000,1673110799999,86748615.96911920,154234,2483.30894000,42034139.01171140,0
1673110800000,16922.79000000,16935.87000000,16918.85000000,16928.85000000,4106.23680000,1673114399999,69506966.27412030,134658,2048.28464000,34671972.51778800,0
1673114400000,16928.85000000,16940.00000000,16928.22000000,16938.12000000,3342.11240000,1673117999999,56599179.34418420,105360,1673.12132000,28334602.03645020,0
1673118000000,16938.12000000,16946.13000000,16935.23000000,16944.05000000,3500.68036000,1673121599999,59301467.70740640,111451,1734.63487000,29384941.86975170,0
1673121600000,16944.05000000,16951.92000000,16937.04000000,16945.77000000,4307.78731000,1673125199999,72986591.91400210,129284,2132.06396000,36123832.92874970,0
1673125200000,16945.44000000,16950.25000000,16937.00000000,16939.31000000,3924.97772000,1673128799999,66499069.05117580,115045,1947.30478000,32992697.42994490,0
1673128800000,16939.06000000,16941.69000000,16929.46000000,16936.31000000,3605.78679000,1673132399999,61071747.13189630,114048,1733.76586000,29365421.44027810,0
1673132400000,16936.31000000,16948.04000000,16931.05000000,16943.57000000,3603.76360000,1673135999999,61053388.38039540,106285,1848.49891000,31316961.68208610,0
1673136000000,16943.83000000,16955.00000000,16911.00000000,16926.66000000,6117.02466000,1673139599999,103580141.03267030,170975,2837.90539000,48055142.25577580,0
1673139600000,16926.66000000,16936.00000000,16915.25000000,16929.82000000,4392.91927000,1673143199999,74362707.00242740,135402,2146.18498000,36330828.94341160,0
1673143200000,16929.82000000,16934.00000000,16919.07000000,16931.18000000,3389.34917000,1673146799999,57373138.63719860,111041,1658.13906000,28068612.51626600,0
1673146800000,16931.46000000,16944.62000000,16926.17000000,16944.02000000,4396.50361000,1673150399999,74448490.11012750,132529,2301.93658000,38980140.04571610,0
1673150400000,16944.02000000,16944.99000000,16934.40000000,16934.75000000,2924.64040000,1673153999999,49537653.75239720,99562,1416.47211000,23992407.61837530,0
1673154000000,16934.95000000,16944.21000000,16933.54000000,16943.73000000,3386.28009000,1673157599999,57360429.27726430,110277,1732.51609000,29347442.66905970,0
1673157600000,16943.73000000,16951.97000000,16933.26000000,16950.92000000,4100.79008000,1673161199999,69470049.84638070,113242,2013.75218000,34114927.86371630,0
1673161200000,16950.92000000,16957.12000000,16943.16000000,16953.77000000,4255.90012000,1673164799999,72136916.66159190,119484,2015.83483000,34168258.49215320,0
1673164800000,16953.77000000,16956.01000000,16940.01000000,16946.07000000,4846.58066000,1673168399999,82143179.71832350,133468,2263.56854000,38364892.89948140,0
1673168400000,16945.91000000,16967.67000000,16925.05000000,16935.60000000,7110.82123000,1673171999999,120492087.65268030,187244,3485.83771000,59065577.24005740,0
1673172000000,16935.60000000,16940.00000000,16933.14000000,16936.41000000,3937.60336000,1673175599999,66688785.90678530,139588,1928.92629000,32669413.47024100,0
1673175600000,16936.41000000,16954.00000000,16926.30000000,16927.42000000,4539.40504000,1673179199999,76885139.69428840,141431,2246.04355000,38043722.47036100,0
1673179200000,16927.42000000,16932.51000000,16921.40000000,16923.75000000,4218.20227000,1673182799999,71400628.70834260,160358,2067.02508000,34988524.45410370,0
1673182800000,16924.01000000,16938.49000000,16920.37000000,16933.03000000,4085.80873000,1673186399999,69172579.95925960,157834,2143.73877000,36293612.90004770,0
1673186400000,16933.32000000,16954.30000000,16931.25000000,16952.44000000,5570.28633000,1673189999999,94370569.51870600,179548,2781.74166000,47128159.15499420,0
1673190000000,16952.44000000,17019.79000000,16938.00000000,17000.43000000,9212.24098000,1673193599999,156317755.98335920,243106,4888.81739000,82962075.03528060,0
